Gender,Height,Weight,Foot Length,Hand Span,Shoulder Width,Waist Circumference,Hip Circumference,Thigh Circumference
1,,73.95228471538682,22.9549267229733,20.64446276917686,46.75936475783855,,101.54693338205223,57.91218160173562
0,,52.943229234065846,24.4385686996292,15.595433387450399,36.615487546839354,76.76482077351498,93.60809064238912,54.13383571685054
1,178.2196517454104,71.90527655528648,,16.918219670759413,40.06465650747345,82.00467682514174,96.66582520032217,55.23644391291616
0,163.17541926023506,66.87288586681932,25.058559417000364,18.27891771337849,41.27381011869014,73.34449298201935,90.97485898645098,53.532031426605464
0,,59.043616475468795,24.67619955750235,17.821559880389575,39.922005004595206,74.17252499764476,98.8636946773279,60.83212883469808
1,175.0449419191738,79.65086825597045,30.30694922117795,20.931572432291283,50.30451138224764,88.16695275947288,103.94351069345797,61.16473984261257
0,154.7721526422078,,17.25745053609954,,36.92323653318215,72.49266138996222,90.5505495547882,54.088044517034035
0,177.0924742743078,66.44811185441483,25.068744098514976,15.663154383846429,36.08837913360256,72.77225983507569,98.71119915493654,56.82560137828396
0,161.04858676313276,61.366230467818696,24.183046202528946,18.84755486248525,44.93982082345759,73.29417073650585,97.27006734987133,56.050035746831036
0,165.4748114116406,64.43640546796003,25.290432176789885,16.79882962807368,40.63708969477755,75.69885760941463,,55.20936669723831
1,173.94455309529863,78.5918433395803,24.357906700482797,,,87.50641057383342,107.94469640197666,64.32045385154335
0,156.83065175019442,67.33053731625533,24.60560602164999,18.00664641567765,41.515590949240064,77.38106242011945,94.09278267769298,58.48385484839865
1,178.55995436748898,75.40885270625233,24.860596625421085,19.14425683836628,47.954614866945626,88.2021049528564,109.59254655490297,59.01198156002251
0,,56.13905896983768,24.101564993737554,16.644319163957725,37.63657784871941,70.21764872313088,83.85427959652704,50.815922787450084
0,154.8805630227973,58.10695307806916,22.49286770906313,17.3395168603407,40.48670312976818,74.46769611024692,,59.193041776539886
0,157.88250396392175,,26.578564464658953,16.185897505913623,39.056890540904284,75.73085230842636,95.81320487602089,56.055501950969244
0,158.88691124249002,60.97709509840694,25.78614927732705,15.815437690757253,35.88536638751055,75.27963123286942,97.57370530185979,51.42087991386058
1,186.64755768120057,83.65164384902764,,18.983051801180615,46.08208070914335,84.59016769439972,101.07152362594037,62.00889953521244
1,178.23457123349417,84.09750595801978,27.8224336386283,22.831246657758722,,88.09566003706372,102.21174618489934,63.54552409518373
0,160.13990510890955,,25.95468198370776,15.870436124359571,36.359857985761664,72.02235433900321,,52.09790143843204
0,167.68019439027285,,23.830523810363005,20.45045256213827,,75.58579523991385,,57.574678834241155
1,175.96813116010404,,21.263829640348984,18.7438294034018,,80.96164066567754,99.99792049604602,58.061185376703534
0,,55.52675173309926,20.131797304319385,,37.177124886419364,69.59578058345359,91.59448500351763,52.01637697818509
0,159.78480110380423,64.06827429833547,19.413874008396213,,40.09924182965773,73.44864517186706,98.53800215803025,54.30646333780283
0,158.13623222178126,53.7094018724703,22.074472312781158,14.272369290918185,,71.31791053499168,,55.579165936540306
1,158.25660143586992,66.36388843945518,22.934944293316725,16.135819019695077,39.57149088669687,77.11857665574092,82.15804759099696,53.204153029891366
1,176.87251943034298,77.04465796342986,29.120543215480687,20.728496882266164,42.6573687325285,90.36395341389515,95.71825849807497,61.533105414349414
1,171.23658730497763,,28.163598122818087,19.510796723905965,47.485549382616526,,103.0602355455539,55.89060851305857
0,155.15521285762463,58.33045819490135,24.733920396409278,17.65577882400986,39.775522140343675,79.45767448524524,95.87337350878258,54.71929709426237
0,170.39156687232796,67.94826414046831,27.609440442203205,18.416278528220083,41.26412348827869,81.31457472449058,94.63560481933926,
1,183.06362808545077,,29.264827352899342,,43.278457149531945,,113.64890454480984,58.290284206526266
1,182.52811731425675,,25.229142119546232,19.7271468431552,45.415087297385085,80.83564440836113,93.84794554049968,60.18833181609294
1,,84.74382971417758,25.622967515860644,,,87.87241633137539,99.20066379805434,58.235967827158525
1,,,34.99899162280959,21.414978849865616,46.453394087836294,84.75545357592947,,59.73519973163057
0,166.69388224645866,52.78606862296749,21.770197218129464,16.881329586870077,,71.96728142311497,91.54748284952434,
1,183.11773926916732,,31.56340370412404,20.617114336697917,,85.6520906793632,101.74615469262625,62.02626282790735
0,147.44783086483096,64.26278710875962,25.07699498291565,17.620727319125372,40.194348795758145,72.50845463613413,96.26329051636941,60.422256009918556
1,174.73737491042445,86.55593679507511,30.60727349822854,18.15577417967423,42.05637857655868,,103.75727062160027,
0,,60.718494167713196,23.184360719669986,18.05397369741285,41.54268419041773,73.59339767134642,94.8125558528842,
1,177.50963404781604,69.583259282838,24.166452302884913,18.93359065090113,45.850160125961374,80.97952671176493,98.213031878414,
1,,71.44706753493303,24.831047486127197,18.22215411371837,,80.9050304347434,,56.75792559751445
1,167.15702870340954,,,16.296126421831016,40.69595497298913,80.38401301058809,95.54480655097275,51.67424175261734
1,178.1585741332266,87.4768306440552,29.5485488231303,18.745556999362396,43.373089191727296,,100.15962006256512,62.15153390499242
0,174.62312077773672,58.188142354610335,21.10685003983907,17.985888604256548,,73.15344771033143,97.17502255527587,55.66586701259921
1,175.287607038392,79.94706727529855,29.281366455701384,,,,93.41936549592133,58.36680572029304
0,151.6936205419414,57.71780956924894,,16.58149308649759,40.74739152107107,75.39950937221782,98.35840629834475,54.41787338812768
0,161.54054775586735,68.14157244877858,28.292634403425744,19.24105610048831,44.66412906084614,84.4432201532579,100.46602180746473,
0,166.99369742846883,58.454407754940256,27.732153570478072,16.21131960142072,37.499549575689,,,53.746234518762535
0,168.08609867053752,65.16970733114346,24.937763807768018,19.206848841856974,,77.77250226937285,,54.000380620695495
1,175.52083625312088,70.19908219960739,27.781964451661555,21.146177150090566,,77.29560840163167,97.29720775232353,56.602826248520564
0,161.2641997892662,,19.29496671862267,16.360284072100377,41.39608041259653,71.75655653985802,96.70642712349814,51.413879262644016
0,151.6330994336857,62.09328303918594,24.10067719942199,17.30158779897495,41.92880574455406,78.46019584667837,102.9332957318512,52.75981208874229
0,175.53550065565324,,25.56784954589235,,,75.87164690391862,98.60971761220377,57.33121710628091
1,172.42889821971764,65.61427010742148,29.833453037550374,,,79.86970209311694,91.46808095074397,58.7715288017602
1,167.73193594334268,67.19210071729196,,17.1358290168308,42.47837802789593,,94.88762366353272,61.77478731209299
1,168.8730415572244,78.16043213249255,28.354279054608046,,50.587313533813784,84.31524640836896,101.48263051931238,62.367815805684714
1,173.90874741002875,78.8112241682172,25.166066832550616,18.8768223953068,46.575713384848164,89.45118121251598,100.56461098702616,59.547820760348124
0,153.5501262666511,56.90455665960869,21.63267377623385,16.581380547206987,39.830071191580956,72.19167624954247,96.07530262553942,55.03386770730536
0,160.52166360424613,63.30454665389548,24.669194113434994,,40.817334965764424,80.13275456660128,93.97787666148466,57.76210333792949
1,177.6188384242894,,26.575569771307876,16.872751300958505,42.83662245331223,88.51688251527693,100.58754174456357,
0,162.39605002431523,68.48355774539833,26.968331548704008,17.289227543208558,42.31999109802775,76.63842005768919,99.3623119174967,58.355425704485576
0,159.01290295015795,59.989529011969914,24.60042549700485,,,81.6286144486593,95.12679242363032,57.42603865696737
0,155.41234056238787,61.29576398251203,26.51954936876152,16.33800304229478,40.030803879731096,80.32046300670957,92.96379055834821,55.500952208000896
1,,73.49915205966026,31.27195139684975,,50.42474804264609,87.33182561281018,,61.757441100283714
1,164.95898135301198,82.72015549189847,28.38350363388243,,42.53591630028414,85.23728856751904,105.00289814456137,61.745643658464274
0,153.24032136748303,51.54166638396345,22.01201916864597,13.895552885939942,36.025178884688486,78.0039011760203,94.44189127330695,
1,175.89801324146194,,32.381270555561855,20.23114868930939,,82.72521598247471,108.88607466508424,60.95662458459111
1,160.2705601921497,73.70076189145021,25.824316810323666,16.621690503819902,42.64275422297305,86.70643929976325,97.24890657839114,61.91581886093513
1,181.6160370326918,82.11235517531158,29.362359872239114,18.719494557160154,,80.89833929393323,,60.61950145486463
1,167.46708067892726,74.46549224175124,,17.09074788861788,42.45660193299905,,,55.98478460874379
1,178.2214954280559,82.19324651237504,24.8946884415501,19.434810634863616,47.639018209708546,85.58176913022447,108.12789373292453,
0,158.6983326986182,65.65409213516925,23.764668634686423,15.406235580312277,41.37666194379284,74.53755500003643,92.9934551385929,60.6185952547212
1,180.37770036534934,89.36839022942418,,19.753578439691772,45.06420292993598,82.70682476223647,92.26559911067028,58.54825669023835
0,153.4866874701271,61.73271267635718,18.95073971722384,24.055826588825816,48.69032845372614,75.66377839703603,100.51132787489082,60.8272089036783
0,,60.500205449664726,21.917121129972095,17.49446865862452,39.81481563998378,75.6568901614284,94.01310637533285,58.15811943721418
1,173.8811363855645,84.72409878048275,25.007365831638985,19.906808033330172,45.70046176934923,84.37417026545505,105.30479669317978,61.901656424166895
0,164.25497216607448,52.65764100650498,,17.104674127400003,38.22535714980762,68.1170042595202,88.98624435309293,52.10583862641562
0,163.01411563214455,60.874243502815766,24.64422610888734,18.31298317018003,40.268666839507944,76.33896442658624,96.75012395467019,
0,154.0048018510186,60.56922976855773,21.173935945814947,17.852583853272524,41.24675697639049,68.54626677278722,92.41815493936122,53.8467350044486
1,185.15664107108785,82.45668784546392,,20.846850887655997,50.1529764167184,91.08210868479962,107.08261424242876,63.375492507122296
1,,85.79851737774607,30.403368341564644,23.896606418804787,50.33056429163277,,102.62469346317644,63.8515300265936
0,175.3830786685586,,28.560428730726148,,40.00984985157838,74.55817255992525,,57.38735936939245
1,175.19838786665903,78.44420729276,29.297209619689724,20.223666429533075,47.24420757650252,88.56863481210165,,67.25790021264363
1,187.79538885173383,91.98566093351741,30.285911167541766,20.218579617786393,,,105.99190005904413,57.62228946839012
1,172.22970022699178,74.09816910091678,25.571362576282276,18.067506522834556,45.0654032825926,79.01167233820712,,61.68876131034983
1,175.95847505304766,,27.294880378823635,19.69304305713296,45.710562332541976,76.26960117733984,101.42105286530841,57.307325636797344
0,169.10961440434386,62.590508814472926,,17.520861833139183,42.58397077347005,78.27498649924931,,61.35170520727119
0,171.77237891882416,,28.76047443144719,15.473431038275924,37.832897748149406,77.2115289402009,90.78804330486776,
1,180.46255828180085,79.18507885347775,23.22055642377388,,45.7472881479208,83.6288546356708,90.45475253056163,
1,180.8470836555519,73.81069519426369,24.69897801426358,20.189858033320064,47.97080401846006,86.88057513478903,101.57436487550859,64.4586243237402
0,162.53447002506874,,19.657125219453764,12.945610974458283,35.86356813565604,,93.2699146869273,52.40697153222129
0,163.26379975301373,60.03293535499398,22.25081703733016,15.722847316740385,,75.01188581330585,,52.54528881371999
1,,76.86864730976343,32.26800327806764,21.836627313479894,47.12786935609366,90.34077170501259,98.58198404152833,62.235642515655364
0,168.6098795881898,68.62596528654002,30.738097271937967,19.324300728501186,43.19791166968652,77.94987309130376,97.81450177504618,60.032205190330465
1,,83.03280478585467,28.785187853788813,19.96898962060485,46.59795680122475,88.6197339877194,104.45591745624145,65.90654099602052
1,163.04614245304364,69.59563709834946,19.427561054281085,19.312747258784896,,81.39026421098255,96.9914426820889,55.91045497538974
0,174.09057948488572,55.72468360782293,25.978895421910035,17.13567412965978,39.524655365232704,74.41929845674164,96.0389282950423,
0,171.92690214666763,,23.808990334129465,20.523058061191744,46.05543123858679,,,62.149275348065764
1,,84.49216314061036,26.077980954109755,21.59347285559958,,88.32483888822071,104.11292979544822,58.23027537416884
1,177.8617257540582,79.43030260295176,27.291156275384623,,46.73493549012133,,97.87464011294733,59.73313704873967
0,173.39614509443743,,24.883190351409432,16.478608858460333,41.76953889754826,82.9227633455944,,58.181235839903835
1,173.0093666301001,75.87636245376851,,20.792626974739413,,83.03384014326143,95.27399999718779,60.168706927977475
0,157.56074307510642,,17.409963735720957,16.093411428516962,39.81280689137084,74.82201739948718,95.91645938972135,52.93730909114717
1,175.0892128853573,85.18502187921388,25.438507787775254,17.88855952363436,,79.94373622882006,98.92928586010731,55.50793879238859
0,157.58662155246518,55.2023785014135,26.053469948056506,17.25922079413599,39.753856613156664,80.76048286772186,92.4336666485668,
0,164.38967322998823,64.91290473853027,,17.829386026232402,42.342736910703564,76.38175771277729,95.9020840300802,63.74137377409396
0,,73.23846695634793,27.108481398972295,20.013196308670338,43.94267450676272,75.50752779083409,,58.855545400613096
1,,85.79578971222449,27.262592810605298,19.363269769336537,46.40475899559941,89.46182343029963,96.50021213463428,
1,184.00756610057775,,25.099852460142873,16.625332323967946,,82.94050950932998,99.73474394657744,61.88493665454081
0,157.6344134023853,50.95040573258035,20.423317698771676,15.652632350190938,,73.40308181520979,,54.90628054058913
1,187.05547630688375,78.14313097556719,,,,85.58771448261743,,54.70588282862916
0,165.773113299662,68.80260429382969,27.117669134821195,,46.241786666477516,86.80451739287524,101.95646383596751,60.78977873517212
0,164.94823327265675,59.088513062874455,20.916124954665207,16.699884299808204,38.242165713573435,74.03222622749222,87.65933027754087,50.49393790048031
1,162.9723820384399,69.73665579946781,23.71418976656195,20.66818260554805,48.86409832883347,80.91074900542634,105.76975747558012,62.914393081097096
1,182.47999855431263,83.10513401477758,28.6431864497415,19.898050455313385,47.26167709531561,80.60256965099903,98.52241823899337,58.12891630119255
0,,57.64518052308821,26.429632043061837,16.183820251062745,35.84155109439302,76.52836866849908,,58.153325102183715
1,184.85321360274298,79.08423105849006,28.90280327202658,24.29702354798104,48.624044397834055,91.35396185313505,102.98631608428336,
1,190.68091037688737,83.31197104307779,30.49613817773794,17.982555599389148,46.37774023779083,84.8482684469828,103.37618959835018,60.04821906776803
0,159.2130220642293,,22.749965653051284,,39.62518929984675,70.78445643701549,96.01004966546746,55.331751969996596
0,159.06436521515172,51.92132261926061,18.524716551356846,17.12414730437015,36.393029324738826,71.17469568415702,87.79702708061718,49.37691922767838
1,179.80567245884987,,29.489250324319226,19.49456451804158,44.868895992788495,87.5612913621278,105.84458074182336,59.851777099135624
0,173.99442478863605,56.01041272419929,24.111645386569737,,41.93156579556633,75.5868492502626,,56.90408654510795
0,180.34950282272075,73.15908821088577,24.20152723121637,16.813062312327098,40.21148807181643,72.86574945850697,98.14223425933551,55.65939922379109
1,,74.15713871482959,26.801094760536916,16.661282642542538,,89.73634191620273,106.9367275455415,
0,174.19897778226914,60.756883654236056,28.42676875827967,17.924921825826853,39.412540815838895,79.07314450709859,94.95701344978431,54.33887935257837
0,160.02790219747175,,22.50490641815611,16.10274126701554,40.55985838784821,78.70738661129816,97.77216498797787,50.44421026528017
1,178.8593923106826,,26.929936528646483,22.257958182003517,50.98384274467591,85.33308496551102,96.80696473001132,59.60264872862663
1,187.35247313092322,80.11301151583034,,20.525918754739962,46.56168577590065,88.03862864620544,107.62047612175549,64.7516688112783
0,150.13896213338782,54.18930261975657,27.6548096642703,16.68808011678,40.202552855060894,74.06944889763824,101.02318438894123,60.236111714196426
0,165.67879293974312,50.312232492589295,18.66256396956187,17.577580709967396,38.07546892157517,73.15530030084803,90.45446313498336,54.07644441506662
1,183.17607201633265,72.6155797770541,26.951792297350234,18.091557249890883,43.31494571358095,85.55426449272458,,58.144682902865625
1,178.39323237778214,,30.778181869944337,18.118715518563583,46.6662959442797,,97.81326198518713,65.50638909369852
1,,92.57653377364085,27.50709985385989,,47.925642743064316,86.64388973398864,110.76206553156649,61.030452856158014
1,171.90870268596098,76.82356158948144,25.363907256857907,16.51911805153398,44.086974072164125,87.40849299078492,111.35250522243672,61.89368216238012
0,,51.98215960394191,23.77070555696268,18.499583588921073,43.59511796434297,75.9070542089082,103.11476106240522,53.414403003489646
1,181.52716130565256,,26.511864508633238,17.84305739366166,44.181650437016785,89.77882796491981,,
1,,,29.5308264620297,,44.13233170336814,77.92531275408909,101.45331338180644,58.136934064002624
0,159.9979996178859,57.1939856871995,26.38924900714637,,40.951860957130535,79.8130735649376,90.37794181051692,57.7896720045775
1,178.65890486924633,74.71486857267931,29.333955027260068,20.593075399649827,47.81984996611013,93.14817024840667,106.72279144419419,61.82722308785532
0,169.09586299646028,69.08067655958706,,,,76.06893480516386,97.69850610576802,60.586822816344736
1,178.57266339048164,71.65856824302432,25.0405562929677,19.806170092333264,45.7925721312292,80.11346380220846,98.86168032780607,
1,,63.43496871676682,21.701274930376634,15.729184937246448,40.78749173022745,83.91011938900333,90.6278700592405,56.50358690852045
1,180.08532012381994,70.40726574009226,27.89806107478297,17.271078350922714,42.78775168184244,85.81189666407226,95.42357641868443,60.303122429093946
0,160.92954567396512,66.11046251547506,17.486388751974964,18.06504467563735,43.36634277932019,82.92108429400295,98.55350404798094,53.731534873681944
0,158.11011215168395,57.095364597673516,,18.06008669910727,44.48125367983625,74.83587951309413,105.64093777745346,55.57891779100456
1,178.2643900677008,81.10494653657311,27.412321876358053,18.25832316394883,45.597847795953975,85.62794004139337,99.27195932209287,60.0590795142508
0,162.1501986345213,62.28108063066509,27.453571938382005,,,82.39879857207967,,60.24475401006465
0,163.87631993632613,65.03930655172348,25.79171155305015,17.762213354342006,43.338515686818255,72.70608093132753,91.57102381589326,
0,,,23.89426466568569,20.461742439115334,45.286694663105365,77.38928452988158,96.02495384724567,54.200445344352545
0,162.2533449274197,57.238957101287596,25.151848542330377,,42.74509826406009,78.57903837096707,97.97716745910407,58.084105052811594
0,,56.85490683235403,28.958630530502152,15.98600348960968,40.86366987368391,76.05458679539589,94.48127491567648,52.55799169733678
0,,59.87576735045379,28.603887925277128,12.601165360839897,36.658216291331016,70.39613417576965,91.62190877008686,52.97260098103516
1,187.96440256162091,79.50733287361679,23.590881641737376,20.31685944965176,48.56132663282579,,94.04875817668284,62.5107749383897
1,170.90448698059396,66.26048192199335,27.12280103724751,19.821410623603374,45.97087793743974,78.83444579778885,,55.01440540556725
0,161.66016370225375,59.80374020088955,27.603428360762447,16.791843348322978,38.894633570934126,72.834502320031,99.58858682403728,52.27281488666322
1,175.3631145449536,75.37401495218211,26.180658819118985,16.858249045335786,36.886189371480896,,92.36175964233743,56.23551588245102
1,187.9944850876857,83.97920833640643,,18.97534062746675,,90.34399680181737,107.66653167879117,62.90216573414545
1,,80.83344162882435,29.100892843170623,,49.807823322119766,88.94763152823813,105.61821351369106,61.34198389020466
1,,74.73441244632198,23.553414956128794,17.396280531176306,43.825229269816056,84.67308589187225,99.11779258292641,60.08738755998117
0,164.11648310366158,58.736256555121344,31.552355690400233,18.062020741308196,44.17997337310726,76.57076385508925,107.71838649086486,58.89998747058222
1,176.31443549697735,78.88192284171714,32.01282667668584,21.54080984585938,51.39063032423367,90.65355421413636,106.37449670638165,58.650158051859826
1,,73.08479935342861,24.153991319089037,15.834584083193882,,75.94177399524001,92.96939310545162,57.17093098362973
0,147.98392743028276,47.858260257570095,18.104950123546086,15.59442862143889,38.68315462724338,73.16142097361735,89.2621173744096,55.59770964059387
0,162.2077291594394,60.05737401567776,23.270805244102668,17.755160126574076,41.4520387032308,71.90763677564793,94.3346576668176,56.26434743105464
1,169.70054510457396,75.88479708067715,21.344866082527158,14.718593428366633,39.591546649226714,82.00573494668555,92.61925746770815,51.474601088677545
1,183.19147209973238,,29.267918807997102,19.2624023885949,43.62490449579851,83.98229027227372,,60.32593755477714
1,173.07515566570527,76.69102789429594,24.70185846090615,18.41121592625692,44.2613604013623,82.07891504090126,,59.34489380238225
1,181.38025788185877,85.22057019885685,29.31737339915623,20.210355386243965,47.401405460400966,,98.51556887735481,59.94294435011681
1,174.21525135624245,72.88798587135452,26.790412709240844,17.681365222291927,46.25103071602346,85.36560597796411,,
1,,72.59796385193113,27.216467018874948,17.625346311316935,43.94359003080311,82.56188067479903,91.73849125414753,54.75932830953475
0,159.06297533838887,55.50310984240091,22.475757630083866,18.08097110508095,39.75351079145537,69.30542020747896,91.01491235866455,55.18995151010073
1,175.68155841655857,77.54897602660054,,19.502087302442188,46.21894142345034,83.18863826247217,,62.78752512096859
1,177.89851162825008,71.32136092553593,32.386864035325125,21.031544610624078,47.16315557241301,,95.58760022084233,57.26420432388576
0,161.7648311791371,51.0138396484771,24.750296854455566,,38.81255040301924,,96.43684638455093,54.91807995934858
0,155.16481650706004,53.03758283468586,21.828554792167843,14.757665031295236,,73.03745964064575,99.14162206854346,54.160728995054704
0,171.0668379783056,57.454648598442795,23.73039116675388,12.779285352012941,37.32223647554589,,95.29290426884774,53.811940226599255
0,155.28665752039186,44.630099762965436,,17.930809219551588,39.08374448716616,73.90933085002858,105.87895583335462,52.66556681508754
1,179.83176965354838,92.10756777432832,28.09885143735889,20.822911364525964,52.347169438356836,,107.79118124752486,
1,165.24106568998153,83.75199128641293,26.385022664022234,,43.25197454155374,,94.30942680170342,
1,172.48306214162142,85.81330106069689,27.124346563676724,19.796923558430557,46.875066398078864,84.53173032828501,103.18495922070274,63.276875554500606
1,191.18824412511503,81.70671171356236,30.804385492152473,21.80098650188654,50.692261379496685,96.28957195918102,,62.08361555588163
1,172.64569047623863,86.30965057076907,28.41768790675888,20.421390583370478,47.83412769939428,85.1523046225623,111.11864935027253,61.35146666512257
1,184.00199062297682,,24.60675063884549,19.834413747849055,47.32409285442789,,,58.06468418938028
0,153.28379021648914,59.67862861459696,,14.075343409647772,38.10846315018228,74.84816757299095,89.91599952864931,57.308856200333636
1,189.3109027543727,88.10443726745196,29.986646971556265,18.622411990884395,46.017092607524695,92.03858898638643,105.86018883055142,62.242717802051075
0,,60.54093976340876,25.169919818904138,16.721300762875792,40.035506655566024,72.65061704409136,99.3028517562702,54.62381511614843
0,160.99948822728294,61.56486834577531,22.581909350629026,13.685939383202776,38.169794195769484,75.25624099787211,96.1312176604025,58.04489512261042
1,183.8620988661895,86.51540343320694,31.1091136702132,,42.277061575754885,85.88464770565103,102.54334126072082,59.80501262651398
0,170.56644193670832,66.68455372044501,24.532191739957387,14.201967534453345,36.290515508178714,,,
1,173.3600572855974,84.36578938287758,26.83016822460144,20.724754324250128,,86.08033666257691,103.39265508898218,62.82522791985441
0,172.3946207839624,59.77293953601966,26.894347113678382,16.583994285749213,42.018960004726004,78.61202950114449,101.56946836279064,54.52039646962357
1,180.93543278375736,78.94578784506575,27.152544637064853,18.81910738877213,46.85983868222817,89.60160888219315,107.99836476628218,63.59574726107732
0,150.29854264834617,53.4893703758392,26.33729605464494,16.424416823788427,41.79337388754649,74.13139148739667,101.01199620177692,
1,,73.95075752593806,27.458673760793918,19.87947166403227,45.871511327117304,,101.33535575872578,
1,,83.19295773546975,,19.00010068861958,46.36432413856082,87.67408253198124,99.73880506548487,
1,179.47735034486362,,21.807682010318366,,41.994578639343615,80.79134897929953,97.71193082454111,58.6125666641424
1,185.17515774138735,74.86520275630606,25.403057727055153,18.160725613483503,43.84047631384931,87.90669028704464,102.84987301156443,59.12182820734639
1,185.00999223378363,89.12778983720246,25.57981380111288,19.82832937233651,46.10550126293417,92.07899450185955,109.23229834261264,62.35590067346856
0,158.7977367788525,58.05651052605688,22.133256152118193,17.76093125966263,39.388725462585825,76.74622290513376,,50.833856715567116
0,159.76019814231176,59.115818596736645,28.675672407682896,16.453020498296432,38.70529526999019,,,51.10097469463613
0,147.54172098082736,55.877942404716535,,15.478977289653578,39.655408918690036,79.08390402248467,95.2082068135948,53.48380445907907
1,,85.30379227764726,31.891520304156007,21.478123900112056,48.197487713808265,87.21607711178837,105.40165001260446,58.112607981671374
0,158.2746888139538,66.4607536075136,25.63331937695296,19.415849763697725,43.74731369518306,76.39478515566691,97.82662864146992,60.02667088526555
1,176.19300412009565,67.92558006620347,25.920670611488156,17.36019670690987,44.1366298952096,81.56457439783303,98.2794589813757,54.56067433789537
1,174.86980757361755,80.67879427813351,29.22719182235373,17.01386931441283,41.13388457422215,85.91824998924812,,62.47145731407469
0,159.23456175311472,57.46009087040996,27.235598486104692,16.700394328482663,37.8758427685884,76.56429551708219,89.56029524352435,50.512838768474374
0,163.6537822370591,64.26197765363578,26.514762485141844,,,75.67205497143712,96.87839034866846,58.42791462768306
1,177.07711547382135,78.32363745625827,30.622349978175542,17.583233885636652,40.018247948754535,83.5243806139575,98.01613445113011,54.95687398293123
0,160.63819958593197,63.41222672294278,25.825136016618885,,42.092559350965786,77.77136332956269,99.81390415600636,56.15598274617906
1,167.0490850909823,73.31997854136634,34.43003829901195,18.817332733611,47.76729462800144,80.23397465145797,,61.09329886589416
1,169.94741076199924,,24.00914537329762,18.129377122971803,43.65142230084138,90.0462408334436,103.53878142035555,65.88266710726674
1,188.9364266036325,94.25852572166798,31.068884252488758,21.846964875771114,48.95392905234046,84.30973536719729,98.97135347405548,63.37012481038655
1,176.81405358283234,82.15516141909814,20.966571869218182,15.538046767120758,39.10727154136642,84.19252417362448,97.59600166949924,
1,169.36273612234842,85.32513837528609,27.210401513634775,18.985268034242136,44.12628612967281,85.11014530330733,,
0,166.12945802936844,54.37393905203894,21.601236086560597,,43.101811719160146,84.22409999748497,99.68153018826895,59.19640073945829
0,,58.30682314294948,28.681387420500787,15.132814256398603,,76.11325167164267,103.41562231709968,60.07910199320589
1,184.3772133886668,77.13907245719714,29.19401559351922,19.389736923324133,44.296994086286325,86.92197308545336,101.15349406308056,60.32844631741557
1,187.70123359631953,80.47373176059139,27.16771515886694,24.962383069994686,53.59876983174131,88.76261930144328,,62.1243740950387
0,168.01706855234045,61.34734119042939,23.730875505514597,17.735351930143455,40.67545182881476,,,52.65033794288371
0,,53.71439730470386,20.076018120545545,,39.02445625523113,74.1954149632914,95.38200533304573,56.02922297208223
1,174.66259952836896,80.80291482645187,26.500727776375328,17.21338083524934,,78.48425179787384,,
0,,62.72387714204622,25.643500474373692,,40.69915972746829,,91.28487416144492,55.402065894791406
1,156.02677340238805,,28.580886688998945,19.5794120522875,,86.31794958549872,102.58628694948841,59.22503668156442
0,174.7969670417741,,29.06577790536166,16.713550148546858,39.894343081240045,,94.8127824173428,53.91271127069592
1,175.53723083118928,83.49903673638985,28.116166043192063,20.952574835730218,46.83217308323759,82.66513194856628,94.00099448475186,
0,168.7711754861471,58.49971106614555,28.036304857151993,,,72.55326280245319,92.56399627309129,
1,161.94670398831104,72.44097618352565,26.03239041066455,16.270219034795204,41.02684933165544,86.07330184816108,92.11938952363263,61.078216911672854
0,156.25499379106668,53.80277783486922,18.557357201525758,18.834806865416574,40.156330829770305,75.6382720578623,,55.14990688209498
0,164.1624011500197,57.42044567598344,,17.046608275112398,39.84786648305884,,101.19519806546352,55.449673587600564
1,169.2221276422269,71.90972255761636,24.582539967280667,16.37462119366161,45.42171381474436,78.76827341697016,,61.04108574604753
0,158.82738996290905,60.409008382346435,,17.060807603076736,41.158110078869264,72.85623281467865,92.97526544034183,53.34169903991876
1,167.38806731778348,72.27801142708819,24.86460476903342,18.414982036548516,43.47806989358084,85.79439132346788,,59.51916775058299
0,,67.96535635364822,24.847915924184246,16.911472405176507,41.538666526498126,77.11193397909008,101.02766917315527,
1,185.07686754428806,86.78150816387573,28.448677730316955,21.32370387956711,48.31157211660165,90.0776723732767,101.50039452193977,62.40654806981007
0,148.11266161799145,51.937126157309706,20.904640033894545,14.497016433010488,,73.94199533751029,90.73113471657366,54.622330340447974
1,155.42445085887317,71.13601743938497,,15.864402146555534,,80.70196674158427,93.74444651126598,54.77536760065372
0,177.5390729901318,67.83159655256769,22.535242043540556,17.947715595508388,44.94593696585059,89.75928308242256,103.56458371502757,59.34131228516275
1,178.21205155287333,,33.705278026177275,16.90062739206466,44.21237190333754,89.53474947096342,104.6229361334366,66.08894906746801
0,161.57302737032762,,26.584531081496515,18.94444868845196,43.87138306442626,82.61991892037616,,54.05009405925182
1,165.57766446399586,90.13223782284767,22.886055596664974,19.919236410745924,45.65493758105987,80.45375924722899,,61.65448569591573
1,163.83001471910242,67.69551976056603,,17.601825875413702,42.10276620233439,81.93762168153175,94.46517201280918,57.50353988668283
1,181.9156875654983,82.34002518475016,,23.327523957684317,50.892335283200225,90.02217321546166,109.49386567177594,
